,text,notes,date
/news/2020/08/toronto-muslims-mosque-attacks-investigated-hate-related-200819190047243.html,Toronto Muslims want mosque attacks investigated as hate related,,20200822-0030
/news/2020/08/california-wildfires-kill-burn-area-larger-rhode-island-200821221135571.html,"California wildfires kill six, burn area larger than Rhode Island",,20200822-0030
/news/2020/08/mali-opposition-military-join-rally-celebrate-keita-removal-200821142317040.html,"Mali opposition, military join rally to celebrate Keita's removal",,20200822-0030
/news/2020/08/postmaster-testifies-senate-states-sue-mail-delays-200821150329215.html,"As US postmaster testifies to Senate, states sue over mail delays",,20200822-0030
/news/2020/08/facebook-admits-india-hate-speech-row-mounts-200821165617396.html,Facebook admits 'need to do more' as India hate speech row mounts,,20200822-0030
/news/2020/08/golden-state-killer-joseph-deangelo-sentenced-life-prison-200821190501988.html,Golden State Killer sentenced to life in prison,,20200822-0030
/news/2020/08/libya-recognised-government-announces-ceasefire-200821101734944.html,Libya's UN-recognised government announces immediate ceasefire,,20200822-0030
/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,The social justice power of K-pop's BTS,,20200822-0030
javascript:void(0);,share,,20200822-0030
https://itunes.apple.com/us/podcast/the-take-by-al-jazeera/id1438817292,Apple Podcasts,,20200822-0030
https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuYXJ0MTkuY29tL3RoZS10YWtl,Google Podcasts,,20200822-0030
https://rss.art19.com/the-take,RSS,,20200822-0030
https://www.facebook.com/sharer/sharer.php?u=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Facebook,,20200822-0030
https://twitter.com/home?status=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Twitter,,20200822-0030
/news/2020/08/saudi-prince-palestinian-state-israel-ties-normalise-200821100424469.html,Saudi prince: Palestinian state before Israel ties normalise,,20200822-0030
/news/2020/08/water-china-gorges-dam-nears-maximum-levels-200821044024067.html,Water inside China's Three Gorges Dam nears maximum levels,,20200822-0030
/news/2020/08/joe-biden-presents-election-fight-nation-soul-200821020530583.html,Joe Biden presents US election as a fight for the nation's soul,,20200822-0030
/news/2020/08/taiwan-shows-military-slick-video-china-circles-200821010110524.html,Taiwan shows military might in slick video as China circles,,20200822-0030
/ajimpact/actress-lori-loughlin-husband-months-prison-200821153306512.html,"Lori Loughlin gets 2 months in prison, her husband gets 5 months",,20200822-0030
/ajimpact/apple-fortnite-maker-wanted-epic-games-store-app-store-200821204714605.html,Apple says Fortnite maker wanted 'Epic Games Store' in App Store,,20200822-0030
/ajimpact/turkey-tells-airlines-sacking-foreigners-200821184909710.html,Turkey tells airlines to think about sacking foreigners first,,20200822-0030
/indepth/features/goodbyes-pain-hope-loving-addict-200127053119397.html,Too many goodbyes: The pain and hope of loving an addict,,20200822-0030
/indepth/features/disabled-americans-harmed-system-meant-200423103046836.html,How disabled Americans are harmed by a system meant to help them,,20200822-0030
/indepth/features/land-forgot-algeria-story-family-200115082858154.html,"The land that I forgot: From Algeria to the US, a story of family",,20200822-0030
/indepth/features/attempts-takes-leave-abuser-200414131104209.html,Seven attempts: What it takes to leave an abuser,,20200822-0030
/news/2020/08/russia-accused-blocking-alexei-navalny-treatment-germany-200821063439472.html,"Alexei Navalny allowed to fly to Germany, say Russian doctors",,20200822-0100
/programmes/insidestory/2020/08/happened-alexei-navalny-200821180024203.html,What happened to Alexei Navalny?,,20200822-0100
/news/2020/08/russians-hit-suspected-toxic-poisonings-200821124630002.html,Russians hit by suspected toxic poisonings,,20200822-0100
/indepth/opinion/putin-navalny-street-decide-171009102353836.html,Putin vs Navalny: The street will decide,,20200822-0100
/news/2020/08/fadi-sawan-man-leading-beirut-explosion-investigation-200821061750823.html,Fadi Sawan: The man leading the Beirut explosion investigation,,20200822-0100
/blogs/middleeast/2020/08/lost-life-beirut-explosion-aftermath-200820202754686.html,'I lost everything I did in my life': Beirut explosion aftermath,,20200822-0100
/indepth/opinion/learned-beirut-explosion-200817115120442.html,There is still much to be learned about the Beirut explosion,,20200822-0100
/news/2020/08/gaza-incendiary-balloons-distress-signals-200821121238833.html,Gaza 'Lightning Unit' targets Israel with fire balloons,,20200822-0100
/news/2020/08/security-council-members-oppose-bid-iran-sanctions-200821223144049.html,Most UN Security Council members oppose US bid for Iran sanctions,,20200822-0100
/indepth/opinion/belarusians-learn-lot-armenia-velvet-revolution-200821112447990.html,Belarusians can learn a lot from Armenia's Velvet Revolution,,20200822-0100
/indepth/opinion/profile/glen-johnson.html,Glen Johnson,,20200822-0100
/indepth/opinion/coronavirus-conspiratorial-dog-whistles-return-zealand-200820113656292.html,Coronavirus and conspiratorial dog-whistles return to New Zealand,,20200822-0100
/indepth/opinion/hidden-racism-muslim-marriage-market-200817123539922.html,The hidden racism of the Muslim marriage market,,20200822-0100
/indepth/opinion/states-ensure-adequate-housing-pandemic-200819132213245.html,States have to ensure adequate housing amid the pandemic,,20200822-0100
/news/2020/08/200821003718944.html,"LIVE: Coronavirus stabilising in Brazil, WHO says",,20200822-0100
/news/2020/08/chief-hope-finish-pandemic-years-200821155212598.html,WHO chief: 'Hope to finish this pandemic in less than two years',,20200822-0100
/news/2020/08/deaths-mount-coronavirus-takes-outsized-toll-minorities-200821154745726.html,"As US deaths mount, coronavirus takes outsized toll on minorities",,20200822-0100
/news/2020/08/lebanon-reimposes-lockdown-coronavirus-surge-200821084827538.html,Lebanon reimposes lockdown amid coronavirus surge,,20200822-0100
/ajimpact/eviction-life-sentence-200820192703034.html,'Scarlet E': An eviction in the US can become a life sentence,,20200822-0100
/news/2020/08/libya-front-lines-sirte-focus-regional-rivalries-200821065702915.html,"On Libya's front lines, Sirte is focus for regional rivalries",,20200822-0100
/news/2020/08/toronto-muslims-mosque-attacks-investigated-hate-related-200819190047243.html,Toronto Muslims want mosque attacks investigated as hate related,,20200822-0100
/news/2020/08/california-wildfires-kill-burn-area-larger-rhode-island-200821221135571.html,"California wildfires kill six, burn area larger than Rhode Island",,20200822-0100
/news/2020/08/mali-opposition-military-join-rally-celebrate-keita-removal-200821142317040.html,"Mali opposition, military join rally to celebrate Keita's removal",,20200822-0100
/news/2020/08/postmaster-testifies-senate-states-sue-mail-delays-200821150329215.html,"As US postmaster testifies to Senate, states sue over mail delays",,20200822-0100
/news/2020/08/facebook-admits-india-hate-speech-row-mounts-200821165617396.html,Facebook admits 'need to do more' as India hate speech row mounts,,20200822-0100
/news/2020/08/golden-state-killer-joseph-deangelo-sentenced-life-prison-200821190501988.html,Golden State Killer sentenced to life in prison,,20200822-0100
/news/2020/08/libya-recognised-government-announces-ceasefire-200821101734944.html,Libya's UN-recognised government announces immediate ceasefire,,20200822-0100
/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,The social justice power of K-pop's BTS,,20200822-0100
javascript:void(0);,share,,20200822-0100
https://itunes.apple.com/us/podcast/the-take-by-al-jazeera/id1438817292,Apple Podcasts,,20200822-0100
https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuYXJ0MTkuY29tL3RoZS10YWtl,Google Podcasts,,20200822-0100
https://rss.art19.com/the-take,RSS,,20200822-0100
https://www.facebook.com/sharer/sharer.php?u=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Facebook,,20200822-0100
https://twitter.com/home?status=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Twitter,,20200822-0100
/news/2020/08/saudi-prince-palestinian-state-israel-ties-normalise-200821100424469.html,Saudi prince: Palestinian state before Israel ties normalise,,20200822-0100
/news/2020/08/water-china-gorges-dam-nears-maximum-levels-200821044024067.html,Water inside China's Three Gorges Dam nears maximum levels,,20200822-0100
/news/2020/08/joe-biden-presents-election-fight-nation-soul-200821020530583.html,Joe Biden presents US election as a fight for the nation's soul,,20200822-0100
/ajimpact/actress-lori-loughlin-husband-months-prison-200821153306512.html,"Lori Loughlin gets 2 months in prison, her husband gets 5 months",,20200822-0100
/ajimpact/apple-fortnite-maker-wanted-epic-games-store-app-store-200821204714605.html,Apple says Fortnite maker wanted 'Epic Games Store' in App Store,,20200822-0100
/ajimpact/turkey-tells-airlines-sacking-foreigners-200821184909710.html,Turkey tells airlines to think about sacking foreigners first,,20200822-0100
/indepth/features/goodbyes-pain-hope-loving-addict-200127053119397.html,Too many goodbyes: The pain and hope of loving an addict,,20200822-0100
/indepth/features/disabled-americans-harmed-system-meant-200423103046836.html,How disabled Americans are harmed by a system meant to help them,,20200822-0100
/indepth/features/land-forgot-algeria-story-family-200115082858154.html,"The land that I forgot: From Algeria to the US, a story of family",,20200822-0100
/indepth/features/attempts-takes-leave-abuser-200414131104209.html,Seven attempts: What it takes to leave an abuser,,20200822-0100
/news/2020/08/russia-accused-blocking-alexei-navalny-treatment-germany-200821063439472.html,"Alexei Navalny allowed to fly to Germany, say Russian doctors",,20200822-0130
/programmes/insidestory/2020/08/happened-alexei-navalny-200821180024203.html,What happened to Alexei Navalny?,,20200822-0130
/news/2020/08/russians-hit-suspected-toxic-poisonings-200821124630002.html,Russians hit by suspected toxic poisonings,,20200822-0130
/indepth/opinion/putin-navalny-street-decide-171009102353836.html,Putin vs Navalny: The street will decide,,20200822-0130
/news/2020/08/fadi-sawan-man-leading-beirut-explosion-investigation-200821061750823.html,Fadi Sawan: The man leading the Beirut explosion investigation,,20200822-0130
/blogs/middleeast/2020/08/lost-life-beirut-explosion-aftermath-200820202754686.html,'I lost everything I did in my life': Beirut explosion aftermath,,20200822-0130
/indepth/opinion/learned-beirut-explosion-200817115120442.html,There is still much to be learned about the Beirut explosion,,20200822-0130
/news/2020/08/gaza-incendiary-balloons-distress-signals-200821121238833.html,Gaza 'Lightning Unit' targets Israel with fire balloons,,20200822-0130
/news/2020/08/security-council-members-oppose-bid-iran-sanctions-200821223144049.html,Most UN Security Council members oppose US bid for Iran sanctions,,20200822-0130
/indepth/opinion/belarusians-learn-lot-armenia-velvet-revolution-200821112447990.html,Belarusians can learn a lot from Armenia's Velvet Revolution,,20200822-0130
/indepth/opinion/profile/glen-johnson.html,Glen Johnson,,20200822-0130
/indepth/opinion/coronavirus-conspiratorial-dog-whistles-return-zealand-200820113656292.html,Coronavirus and conspiratorial dog-whistles return to New Zealand,,20200822-0130
/indepth/opinion/hidden-racism-muslim-marriage-market-200817123539922.html,The hidden racism of the Muslim marriage market,,20200822-0130
/indepth/opinion/states-ensure-adequate-housing-pandemic-200819132213245.html,States have to ensure adequate housing amid the pandemic,,20200822-0130
/news/2020/08/200821003718944.html,"LIVE: Coronavirus stabilising in Brazil, WHO says",,20200822-0130
/news/2020/08/chief-hope-finish-pandemic-years-200821155212598.html,WHO chief: 'Hope to finish this pandemic in less than two years',,20200822-0130
/news/2020/08/deaths-mount-coronavirus-takes-outsized-toll-minorities-200821154745726.html,"As US deaths mount, coronavirus takes outsized toll on minorities",,20200822-0130
/news/2020/08/lebanon-reimposes-lockdown-coronavirus-surge-200821084827538.html,Lebanon reimposes lockdown amid coronavirus surge,,20200822-0130
/ajimpact/eviction-life-sentence-200820192703034.html,'Scarlet E': An eviction in the US can become a life sentence,,20200822-0130
/news/2020/08/libya-front-lines-sirte-focus-regional-rivalries-200821065702915.html,"On Libya's front lines, Sirte is focus for regional rivalries",,20200822-0130
/news/2020/08/toronto-muslims-mosque-attacks-investigated-hate-related-200819190047243.html,Toronto Muslims want mosque attacks investigated as hate related,,20200822-0130
/news/2020/08/california-wildfires-kill-burn-area-larger-rhode-island-200821221135571.html,"California wildfires kill six, burn area larger than Rhode Island",,20200822-0130
/news/2020/08/mali-opposition-military-join-rally-celebrate-keita-removal-200821142317040.html,"Mali opposition, military join rally to celebrate Keita's removal",,20200822-0130
/news/2020/08/postmaster-testifies-senate-states-sue-mail-delays-200821150329215.html,"As US postmaster testifies to Senate, states sue over mail delays",,20200822-0130
/news/2020/08/facebook-admits-india-hate-speech-row-mounts-200821165617396.html,Facebook admits 'need to do more' as India hate speech row mounts,,20200822-0130
/news/2020/08/golden-state-killer-joseph-deangelo-sentenced-life-prison-200821190501988.html,Golden State Killer sentenced to life in prison,,20200822-0130
/news/2020/08/libya-recognised-government-announces-ceasefire-200821101734944.html,Libya's UN-recognised government announces immediate ceasefire,,20200822-0130
/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,The social justice power of K-pop's BTS,,20200822-0130
javascript:void(0);,share,,20200822-0130
https://itunes.apple.com/us/podcast/the-take-by-al-jazeera/id1438817292,Apple Podcasts,,20200822-0130
https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuYXJ0MTkuY29tL3RoZS10YWtl,Google Podcasts,,20200822-0130
https://rss.art19.com/the-take,RSS,,20200822-0130
https://www.facebook.com/sharer/sharer.php?u=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Facebook,,20200822-0130
https://twitter.com/home?status=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Twitter,,20200822-0130
/news/2020/08/saudi-prince-palestinian-state-israel-ties-normalise-200821100424469.html,Saudi prince: Palestinian state before Israel ties normalise,,20200822-0130
/news/2020/08/water-china-gorges-dam-nears-maximum-levels-200821044024067.html,Water inside China's Three Gorges Dam nears maximum levels,,20200822-0130
/news/2020/08/joe-biden-presents-election-fight-nation-soul-200821020530583.html,Joe Biden presents US election as a fight for the nation's soul,,20200822-0130
/ajimpact/actress-lori-loughlin-husband-months-prison-200821153306512.html,"Lori Loughlin gets 2 months in prison, her husband gets 5 months",,20200822-0130
/ajimpact/apple-fortnite-maker-wanted-epic-games-store-app-store-200821204714605.html,Apple says Fortnite maker wanted 'Epic Games Store' in App Store,,20200822-0130
/ajimpact/turkey-tells-airlines-sacking-foreigners-200821184909710.html,Turkey tells airlines to think about sacking foreigners first,,20200822-0130
/indepth/features/goodbyes-pain-hope-loving-addict-200127053119397.html,Too many goodbyes: The pain and hope of loving an addict,,20200822-0130
/indepth/features/disabled-americans-harmed-system-meant-200423103046836.html,How disabled Americans are harmed by a system meant to help them,,20200822-0130
/indepth/features/land-forgot-algeria-story-family-200115082858154.html,"The land that I forgot: From Algeria to the US, a story of family",,20200822-0130
/indepth/features/attempts-takes-leave-abuser-200414131104209.html,Seven attempts: What it takes to leave an abuser,,20200822-0130
/news/2020/08/russia-accused-blocking-alexei-navalny-treatment-germany-200821063439472.html,"Alexei Navalny allowed to fly to Germany, say Russian doctors",,20200822-0200
/programmes/insidestory/2020/08/happened-alexei-navalny-200821180024203.html,What happened to Alexei Navalny?,,20200822-0200
/news/2020/08/russians-hit-suspected-toxic-poisonings-200821124630002.html,Russians hit by suspected toxic poisonings,,20200822-0200
/indepth/opinion/putin-navalny-street-decide-171009102353836.html,Putin vs Navalny: The street will decide,,20200822-0200
/news/2020/08/security-council-members-oppose-bid-iran-sanctions-200821223144049.html,Most UN Security Council members oppose US bid for Iran sanctions,,20200822-0200
/news/2020/08/iran-shows-ballistic-cruise-missiles-tensions-rise-200820095710407.html,"Iran shows off new ballistic, cruise missiles as US tensions rise",,20200822-0200
/news/2020/08/china-welcomes-putin-proposed-summit-iran-200817105042278.html,China welcomes Putin's proposed summit on Iran,,20200822-0200
/news/2020/08/200822013536155.html,Biden says he will shut down US to contain coronavirus - Live,,20200822-0200
/news/2020/08/gaza-incendiary-balloons-distress-signals-200821121238833.html,Gaza 'Lightning Unit' targets Israel with fire balloons,,20200822-0200
/indepth/opinion/belarusians-learn-lot-armenia-velvet-revolution-200821112447990.html,Belarusians can learn a lot from Armenia's Velvet Revolution,,20200822-0200
/indepth/opinion/profile/glen-johnson.html,Glen Johnson,,20200822-0200
/indepth/opinion/coronavirus-conspiratorial-dog-whistles-return-zealand-200820113656292.html,Coronavirus and conspiratorial dog-whistles return to New Zealand,,20200822-0200
/indepth/opinion/hidden-racism-muslim-marriage-market-200817123539922.html,The hidden racism of the Muslim marriage market,,20200822-0200
/indepth/opinion/states-ensure-adequate-housing-pandemic-200819132213245.html,States have to ensure adequate housing amid the pandemic,,20200822-0200
/news/2020/08/chief-hope-finish-pandemic-years-200821155212598.html,WHO chief: 'Hope to finish this pandemic in less than two years',,20200822-0200
/news/2020/08/deaths-mount-coronavirus-takes-outsized-toll-minorities-200821154745726.html,"As US deaths mount, coronavirus takes outsized toll on minorities",,20200822-0200
/news/2020/08/lebanon-reimposes-lockdown-coronavirus-surge-200821084827538.html,Lebanon reimposes lockdown amid coronavirus surge,,20200822-0200
/news/2020/08/millions-infected-coronavirus-delhi-survey-200821102647796.html,Millions likely infected by coronavirus in New Delhi: Survey,,20200822-0200
/news/2020/08/fadi-sawan-man-leading-beirut-explosion-investigation-200821061750823.html,Fadi Sawan: The man leading the Beirut explosion investigation,,20200822-0200
/ajimpact/eviction-life-sentence-200820192703034.html,'Scarlet E': An eviction in the US can become a life sentence,,20200822-0200
/news/2020/08/libya-front-lines-sirte-focus-regional-rivalries-200821065702915.html,"On Libya's front lines, Sirte is focus for regional rivalries",,20200822-0200
/news/2020/08/toronto-muslims-mosque-attacks-investigated-hate-related-200819190047243.html,Toronto Muslims want mosque attacks investigated as hate related,,20200822-0200
/news/2020/08/california-wildfires-kill-burn-area-larger-rhode-island-200821221135571.html,"California wildfires kill six, burn area larger than Rhode Island",,20200822-0200
/news/2020/08/mali-opposition-military-join-rally-celebrate-keita-removal-200821142317040.html,"Mali opposition, military join rally to celebrate Keita's removal",,20200822-0200
/news/2020/08/postmaster-testifies-senate-states-sue-mail-delays-200821150329215.html,"As US postmaster testifies to Senate, states sue over mail delays",,20200822-0200
/news/2020/08/facebook-admits-india-hate-speech-row-mounts-200821165617396.html,Facebook admits 'need to do more' as India hate speech row mounts,,20200822-0200
/news/2020/08/golden-state-killer-joseph-deangelo-sentenced-life-prison-200821190501988.html,Golden State Killer sentenced to life in prison,,20200822-0200
/news/2020/08/libya-recognised-government-announces-ceasefire-200821101734944.html,Libya's UN-recognised government announces immediate ceasefire,,20200822-0200
/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,The social justice power of K-pop's BTS,,20200822-0200
javascript:void(0);,share,,20200822-0200
https://itunes.apple.com/us/podcast/the-take-by-al-jazeera/id1438817292,Apple Podcasts,,20200822-0200
https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuYXJ0MTkuY29tL3RoZS10YWtl,Google Podcasts,,20200822-0200
https://rss.art19.com/the-take,RSS,,20200822-0200
https://www.facebook.com/sharer/sharer.php?u=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Facebook,,20200822-0200
https://twitter.com/home?status=https://www.aljazeera.com/podcasts/thetake/2020/08/social-justice-power-pop-bts-200821153757490.html,Twitter,,20200822-0200
/news/2020/08/saudi-prince-palestinian-state-israel-ties-normalise-200821100424469.html,Saudi prince: Palestinian state before Israel ties normalise,,20200822-0200
/news/2020/08/water-china-gorges-dam-nears-maximum-levels-200821044024067.html,Water inside China's Three Gorges Dam nears maximum levels,,20200822-0200
/news/2020/08/200821003718944.html,"LIVE: Coronavirus stabilising in Brazil, WHO says",,20200822-0200
/news/2020/08/joe-biden-presents-election-fight-nation-soul-200821020530583.html,Joe Biden presents US election as a fight for the nation's soul,,20200822-0200
/ajimpact/actress-lori-loughlin-husband-months-prison-200821153306512.html,"Lori Loughlin gets 2 months in prison, her husband gets 5 months",,20200822-0200
/ajimpact/apple-fortnite-maker-wanted-epic-games-store-app-store-200821204714605.html,Apple says Fortnite maker wanted 'Epic Games Store' in App Store,,20200822-0200
