,text,notes,date
/article/us-usa-election-texas-voting/texas-drive-through-voting-upheld-as-judge-blocks-republican-bid-to-reject-ballots-idUSKBN27I29V,Judge rejects Republican effort to toss votes in Texas,,20201103-0000
/article/us-usa-election-nevada/in-setback-to-republicans-judge-rules-ballot-counting-measures-in-nevada-legal-idUSKBN27I2G4,"In setback to Republicans, judge rules ballot-counting measures in Nevada legal",,20201103-0000
/article/us-usa-election/biden-trump-trade-jabs-prepare-for-post-election-ballot-court-battle-idUSKBN27I0G0,"Biden, Trump trade jabs",,20201103-0000
/article/us-usa-election-legal-challenges/polarized-electorate-mail-in-ballots-could-spark-post-election-legal-fight-of-our-lives-idUSKBN27I1BO,"Polarized electorate, mail-in ballots could spark post-election legal 'fight of our lives'",,20201103-0000
/article/us-austria-attack/at-least-one-killed-in-vienna-attack-involving-multiple-assailants-locations-idUSKBN27I2JF,"At least one killed in Vienna attack involving multiple assailants, locations",,20201103-0000
/article/us-usa-election-twitter/twitter-outlines-how-it-will-label-tweets-claiming-early-u-s-election-victory-idUSKBN27I1UX,Twitter outlines how it will label tweets claiming early U.S. election victory,,20201103-0000
/article/us-usa-election-early-voting/u-s-surpasses-95-million-early-ballots-on-eve-of-election-day-idUSKBN27I1WN,U.S. surpasses 95 million early ballots on eve of Election Day,,20201103-0000
/article/us-usa-jails-mississippi/mississippi-state-federal-lawmakers-seek-inquiry-after-reuters-report-of-jail-beating-death-idUSKBN27I2OP,"Mississippi state, federal lawmakers seek inquiry after Reuters report of jail beating death",,20201103-0000
/article/us-usa-election/biden-trump-trade-jabs-prepare-for-post-election-ballot-court-battle-idUSKBN27I0G0?il=0,"Biden, Trump trade jabs, prepare for post-election ballot court battle",,20201103-0000
/article/us-paypal-results/paypal-tops-estimates-amid-surge-in-online-shopping-but-outlook-disappoints-idUSKBN27I2PT?il=0,PayPal tops estimates amid surge in online shopping but outlook disappoints,,20201103-0000
/article/us-austria-attack/at-least-one-killed-in-vienna-attack-involving-multiple-assailants-locations-idUSKBN27I2JF?il=0,"At least one killed in Vienna attack involving multiple assailants, locations",,20201103-0000
/article/us-usa-court-barrett/trumps-appointee-barrett-takes-part-in-first-supreme-court-arguments-idUSKBN27I24T?il=0,Trump's appointee Barrett takes part in first Supreme Court arguments,,20201103-0000
/article/us-ant-group-ipo-analysis/analysis-fin-or-tech-chinas-ant-biggest-ever-ipo-says-its-a-tech-firm-not-a-bank-idUSKBN27I2TY?il=0,"Analysis: Fin or tech? China's Ant, biggest-ever IPO, says it's a tech firm not a bank",,20201103-0000
/article/us-armenia-azerbaijan/u-n-says-nagorno-karabakh-attacks-could-be-war-crimes-idUSKBN27I1RK?il=0,U.N. says Nagorno-Karabakh attacks could be war crimes,,20201103-0000
/article/us-armenia-azerbaijan-russia/russias-putin-discussed-karabakh-conflict-separately-with-armenian-pm-azeri-president-idUSKBN27I2KO?il=0,"Russia's Putin discussed Karabakh conflict separately with Armenian PM, Azeri president",,20201103-0000
/article/us-austria-attack-manhunt/armed-and-dangerous-vienna-attackers-on-the-loose-minister-says-idUSKBN27I2TC?il=0,"'Armed and dangerous' Vienna attackers on the loose, minister says",,20201103-0000
/article/us-usa-france-lng/u-s-senator-warns-frances-macron-over-gas-exports-deal-delay-idUSKBN27I2ID?il=0,U.S. senator warns France's Macron over gas exports deal delay,,20201103-0000
/article/us-usa-election-battleground-poll/biden-leads-trump-narrowly-in-florida-on-eve-of-election-reuters-ipsos-idUSKBN27I2K2?il=0,Biden leads Trump narrowly in Florida on eve of election: Reuters/Ipsos,,20201103-0000
