,text,notes,date
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0030
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0030
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0100
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0100
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0100
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0100
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0100
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0100
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0100
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0100
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0100
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0100
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0100
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0100
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0100
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0100
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0100
/2020/11/19/lime-plans-for-modes-beyond-bikes-and-scooters-in-2021/,Lime plans for ‘modes’ beyond bikes and scooters in 2021,h2,20201120-0100
/2020/11/19/why-bessemers-byron-deeter-thinks-saas-companies-could-grow-even-faster-in-2021/,Why Bessemer’s Byron Deeter thinks SaaS companies could grow even faster in 2021,h2,20201120-0100
/2020/11/19/biomaterials-are-coming-to-pantyhose/,Genomatica’s expanded Aquafil partnership brings biomaterials to more consumer goods,h2,20201120-0100
/2020/11/19/buzzfeed-acquires-huffpost/,BuzzFeed acquires HuffPost,h2,20201120-0100
/2020/11/19/lime-touts-a-2020-turnaround-and-2021-profitability/,Lime touts a 2020 turnaround and 2021 profitability,h2,20201120-0100
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0100
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0100
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0130
/2020/11/19/with-new-cash-and-a-former-apple-exec-now-at-the-helm-connect-homes-is-ready-to-reconstruct-homebuilding/,"With new cash and a former Apple exec now at the helm, Connect Homes is ready to reconstruct homebuilding",h2,20201120-0130
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0130
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0130
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0130
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0130
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0130
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0130
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0130
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0130
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0130
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0130
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0130
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0130
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0130
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0130
/2020/11/19/lime-plans-for-modes-beyond-bikes-and-scooters-in-2021/,Lime plans for ‘modes’ beyond bikes and scooters in 2021,h2,20201120-0130
/2020/11/19/why-bessemers-byron-deeter-thinks-saas-companies-could-grow-even-faster-in-2021/,Why Bessemer’s Byron Deeter thinks SaaS companies could grow even faster in 2021,h2,20201120-0130
/2020/11/19/biomaterials-are-coming-to-pantyhose/,Genomatica’s expanded Aquafil partnership brings biomaterials to more consumer goods,h2,20201120-0130
/2020/11/19/buzzfeed-acquires-huffpost/,BuzzFeed acquires HuffPost,h2,20201120-0130
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0130
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0130
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0200
/2020/11/19/with-new-cash-and-a-former-apple-exec-now-at-the-helm-connect-homes-is-ready-to-reconstruct-homebuilding/,"With new cash and a former Apple exec now at the helm, Connect Homes is ready to reconstruct homebuilding",h2,20201120-0200
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0200
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0200
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0200
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0200
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0200
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0200
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0200
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0200
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0200
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0200
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0200
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0200
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0200
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0200
/2020/11/19/lime-plans-for-modes-beyond-bikes-and-scooters-in-2021/,Lime plans for ‘modes’ beyond bikes and scooters in 2021,h2,20201120-0200
/2020/11/19/why-bessemers-byron-deeter-thinks-saas-companies-could-grow-even-faster-in-2021/,Why Bessemer’s Byron Deeter thinks SaaS companies could grow even faster in 2021,h2,20201120-0200
/2020/11/19/biomaterials-are-coming-to-pantyhose/,Genomatica’s expanded Aquafil partnership brings biomaterials to more consumer goods,h2,20201120-0200
/2020/11/19/buzzfeed-acquires-huffpost/,BuzzFeed acquires HuffPost,h2,20201120-0200
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0200
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0200
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0230
/2020/11/19/with-new-cash-and-a-former-apple-exec-now-at-the-helm-connect-homes-is-ready-to-reconstruct-homebuilding/,"With new cash and a former Apple exec now at the helm, Connect Homes is ready to reconstruct homebuilding",h2,20201120-0230
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0230
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0230
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0230
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0230
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0230
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0230
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0230
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0230
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0230
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0230
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0230
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0230
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0230
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0230
/2020/11/19/lime-plans-for-modes-beyond-bikes-and-scooters-in-2021/,Lime plans for ‘modes’ beyond bikes and scooters in 2021,h2,20201120-0230
/2020/11/19/why-bessemers-byron-deeter-thinks-saas-companies-could-grow-even-faster-in-2021/,Why Bessemer’s Byron Deeter thinks SaaS companies could grow even faster in 2021,h2,20201120-0230
/2020/11/19/biomaterials-are-coming-to-pantyhose/,Genomatica’s expanded Aquafil partnership brings biomaterials to more consumer goods,h2,20201120-0230
/2020/11/19/buzzfeed-acquires-huffpost/,BuzzFeed acquires HuffPost,h2,20201120-0230
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0230
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0230
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0300
/2020/11/19/with-new-cash-and-a-former-apple-exec-now-at-the-helm-connect-homes-is-ready-to-reconstruct-homebuilding/,"With new cash and a former Apple exec now at the helm, Connect Homes is ready to reconstruct homebuilding",h2,20201120-0300
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0300
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0300
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0300
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0300
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0300
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0300
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0300
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0300
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0300
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0300
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0300
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0300
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0300
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0300
/2020/11/19/lime-plans-for-modes-beyond-bikes-and-scooters-in-2021/,Lime plans for ‘modes’ beyond bikes and scooters in 2021,h2,20201120-0300
/2020/11/19/why-bessemers-byron-deeter-thinks-saas-companies-could-grow-even-faster-in-2021/,Why Bessemer’s Byron Deeter thinks SaaS companies could grow even faster in 2021,h2,20201120-0300
/2020/11/19/biomaterials-are-coming-to-pantyhose/,Genomatica’s expanded Aquafil partnership brings biomaterials to more consumer goods,h2,20201120-0300
/2020/11/19/buzzfeed-acquires-huffpost/,BuzzFeed acquires HuffPost,h2,20201120-0300
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0300
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0300
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0330
/2020/11/19/with-new-cash-and-a-former-apple-exec-now-at-the-helm-connect-homes-is-ready-to-reconstruct-homebuilding/,"With new cash and a former Apple exec now at the helm, Connect Homes is ready to reconstruct homebuilding",h2,20201120-0330
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0330
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0330
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0330
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0330
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0330
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0330
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0330
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0330
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0330
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0330
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0330
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0330
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0330
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0330
/2020/11/19/lime-plans-for-modes-beyond-bikes-and-scooters-in-2021/,Lime plans for ‘modes’ beyond bikes and scooters in 2021,h2,20201120-0330
/2020/11/19/why-bessemers-byron-deeter-thinks-saas-companies-could-grow-even-faster-in-2021/,Why Bessemer’s Byron Deeter thinks SaaS companies could grow even faster in 2021,h2,20201120-0330
/2020/11/19/biomaterials-are-coming-to-pantyhose/,Genomatica’s expanded Aquafil partnership brings biomaterials to more consumer goods,h2,20201120-0330
/2020/11/19/buzzfeed-acquires-huffpost/,BuzzFeed acquires HuffPost,h2,20201120-0330
/2020/11/19/tech-biden-era-cabinet-antitrust-transition/,Tech in the Biden era,h3,20201120-0330
/2020/11/19/is-the-internet-advertising-economy-about-to-implode/,Is the internet advertising economy about to implode?,h3,20201120-0330
/2020/11/19/roblox-files-to-go-public/,Roblox files to go public,h2,20201120-0400
/2020/11/19/with-new-cash-and-a-former-apple-exec-now-at-the-helm-connect-homes-is-ready-to-reconstruct-homebuilding/,"With new cash and a former Apple exec now at the helm, Connect Homes is ready to reconstruct homebuilding",h2,20201120-0400
/2020/11/19/steve-cases-revolution-is-targeting-500-million-for-its-fourth-growth-fund/,Steve Case’s Revolution is targeting $500 million for its fourth growth fund,h2,20201120-0400
/2020/11/19/mixtape-podcast-building-a-structural-dei-response-to-a-systemic-issue-with-y-vonne-hutchinson/,Mixtape podcast: Building a structural DEI response to a systemic issue with Y-Vonne Hutchinson,h2,20201120-0400
/2020/11/19/after-apples-m1-launch-intel-announces-its-own-white-label-laptop/,"After Apple’s M1 launch, Intel announces its own white-label laptop",h2,20201120-0400
/2020/11/19/ashton-kutchers-sound-ventures-targets-150m-for-third-fund/,Ashton Kutcher’s Sound Ventures targets $150M for third fund,h2,20201120-0400
/2020/11/19/robotaxi-companies-get-the-green-light-to-charge-for-rides-in-california/,Robotaxi companies get the green light to charge for rides in California,h2,20201120-0400
/2020/11/19/fireeye-acquires-respond-software-for-186m-announces-400m-investment/,"FireEye acquires Respond Software for $186M, announces $400M investment",h2,20201120-0400
/2020/11/19/verizon-sells-huffpost-to-buzzfeed/,Daily Crunch: Verizon sells HuffPost to BuzzFeed,h2,20201120-0400
/2020/11/19/gillmor-gang-apple-tacks/,Gillmor Gang: Apple Tacks,h2,20201120-0400
/2020/11/19/amazons-drone-delivery-team-hit-with-layoffs-amid-reorganization/,Amazon’s drone delivery team hit with layoffs amid reorganization,h2,20201120-0400
/2020/11/19/iconic-arecibo-radio-telescope-to-be-dismantled-after-57-year-run/,Iconic Arecibo radio telescope to be dismantled after 57-year run,h2,20201120-0400
/2020/11/19/fintech-unicorn-affirm-has-a-lot-of-eggs-in-one-basket/,Fintech unicorn Affirm has a lot of eggs in one basket,h2,20201120-0400
/2020/11/19/transfr-raises-12m-series-a-to-bring-virtual-reality-to-manufacturing-plant-floors/,Transfr raises $12M Series A to bring virtual reality to manufacturing-plant floors,h2,20201120-0400
/2020/11/19/thank-you-chrome-team/,"Thank you, Chrome team",h2,20201120-0400
/2020/11/19/facebook-sues-operator-of-instagram-clone-sites-who-made-30k-fake-accounts-to-scrape-data/,Facebook sues operator of Instagram clone sites,h2,20201120-0400
