,text,notes,date
https://arstechnica.com/gaming/2020/07/we-traced-namcos-new-pac-man-demake-to-its-source-a-2008-fan-romhack/,We traced Namco’s “new” Pac-Man demake to its source: A 2008 fan ROMhack,,20200707-0000
https://arstechnica.com/information-technology/2020/07/the-416-quadrillion-reasons-why-japans-supercomputer-is-number-1/,The 416 quadrillion reasons why Japan’s supercomputer is number 1,,20200707-0000
https://arstechnica.com/gaming/2020/07/review-fierce-and-fun-warrior-nun-is-a-perfect-fourth-of-july-binge-watch/,Review: Fierce and fun Warrior Nun is a perfect Fourth of July binge-watch,,20200707-0000
https://arstechnica.com/tech-policy/2020/07/schools-already-struggled-with-cybersecurity-then-came-covid-19/,Schools already struggled with cybersecurity. Then came COVID-19,,20200707-0000
https://arstechnica.com/gaming/2020/07/how-mobile-games-crushed-consoles/,How mobile games crushed consoles,,20200707-0000
https://arstechnica.com/gaming/2020/07/the-capture-brings-compelling-deepfake-thrills-to-peacocks-launch-lineup/,Stellar deepfake thriller The Capture lands in USA thanks to NBC Peacock,,20200707-0000
https://arstechnica.com/science/2020/07/the-bat-virus-detente/,The bat-virus détente,,20200707-0000
https://arstechnica.com/science/2020/07/rocket-report-dod-rescinds-rocket-awards-europeans-talk-up-ariane-7/,"Rocket Report: SpaceX faces South Texas review, the Angara A5 costs too much",,20200707-0000
https://arstechnica.com/gaming/2020/07/major-games-players-depart-evo-tourney-citing-allegations-against-founder/,"EVO 2020 game tourney canceled, co-founder fired [Updated]",,20200707-0000
https://arstechnica.com/science/2020/07/ny-partygoers-get-subpoenas-after-stonewalling-covid-19-contact-tracers/,NY partygoers get subpoenas after stonewalling COVID-19 contact tracers,,20200707-0000
https://arstechnica.com/science/2020/07/commerce-department-sharpiegate-report-blocked-by-leadership/,Commerce Inspector General says “Sharpiegate” report being blocked,,20200707-0000
https://arstechnica.com/gadgets/2020/07/cant-afford-to-fly-to-space-settle-for-smelling-like-it/,Can’t afford to fly to space? Settle for smelling like it,,20200707-0000
https://arstechnica.com/cars/2020/07/heated-seats-as-a-service-bmw-wants-to-sell-car-features-on-demand/,Heated seats as a service? BMW wants to sell car features on demand,,20200707-0000
https://arstechnica.com/tech-policy/2020/07/police-infiltrate-encrypted-phones-arrest-hundreds-in-organized-crime-bust/,"Police infiltrate encrypted phones, arrest hundreds in organized crime bust",,20200707-0000
https://arstechnica.com/staff/2020/07/grab-an-excellent-razer-viper-gaming-mouse-for-a-new-low-of-50/,Grab an excellent Razer Viper gaming mouse for a new low of $50,,20200707-0000
https://arstechnica.com/gaming/2020/07/homebound-with-earthbound/,Homebound with EarthBound,,20200707-0030
https://arstechnica.com/science/2020/07/global-survey-shows-the-elderly-arent-protecting-themselves-from-covid-19/,"COVID-19 safety: Around the world, many of the elderly can’t be bothered",,20200707-0030
https://arstechnica.com/science/2020/07/toxic-hand-sanitizers-have-blinded-and-killed-adults-and-children-fda-warns/,"Toxic hand sanitizers have blinded and killed adults and children, FDA warns",,20200707-0030
https://arstechnica.com/tech-policy/2020/07/fbi-nabs-nigerian-business-scammer-who-allegedly-cost-victims-millions/,FBI nabs Nigerian business scammer who allegedly cost victims millions,,20200707-0030
https://arstechnica.com/gadgets/2020/07/oneplus-sub-500-smartphone-launches-july-21/,OnePlus’ sub-$500 smartphone launches July 21,,20200707-0030
https://arstechnica.com/gaming/2020/07/microsofts-next-xbox-series-x-game-showcase-coming-july-23/,Microsoft’s next Xbox Series X game showcase coming July 23,,20200707-0030
https://arstechnica.com/science/2020/07/recently-discovered-exoplanet-may-be-a-heated-up-gas-giant-core/,Exoplanet in the hot-Neptune desert is the first of its kind,,20200707-0030
https://arstechnica.com/gaming/2020/07/f1-2020-race-in-an-alternate-universe-where-there-is-no-covid-19/,F1 2020 reviewed—Codemasters takes another racing game win,,20200707-0030
https://arstechnica.com/tech-policy/2020/07/robocalls-by-debt-collectors-are-illegal-again-thanks-to-supreme-court/,Supreme Court strikes down 2015 law allowing robocalls by debt collectors,,20200707-0030
https://arstechnica.com/gaming/2020/07/james-mcavoy-voices-morpheus-in-final-teaser-for-the-sandman-audio-drama/,Morpheus speaks with the voice of James McAvoy in The Sandman audio drama,,20200707-0030
https://arstechnica.com/science/2020/07/archaeologists-study-life-in-oxford-before-and-after-william-the-conqueror/,The Norman Conquest didn’t change ordinary people’s lives very much,,20200707-0030
https://arstechnica.com/information-technology/2020/07/uber-plans-to-gobble-up-delivery-rival-postmates-in-2-6-billion-deal/,Uber plans to gobble up delivery rival Postmates in $2.6 billion deal,,20200707-0030
https://arstechnica.com/information-technology/2020/07/new-mac-ransomware-is-even-more-sinister-than-it-appears/,New Mac ransomware is even more sinister than it appears,,20200707-0030
https://arstechnica.com/science/2020/07/as-covid-19-spreads-researchers-tracking-an-influenza-virus-nervously/,"As COVID-19 spreads, researchers track an influenza virus nervously",,20200707-0030
https://arstechnica.com/science/2020/07/rockets-come-and-go-but-nasas-vehicle-assembly-building-remains/,NASA’s most iconic building is 55 years old and just getting started,,20200707-0030
https://arstechnica.com/science/2020/07/on-its-13th-launch-rocket-lab-loses-a-mission/,"After a second-stage failure, Rocket Lab loses seven satellites",,20200707-0030
https://arstechnica.com/science/2020/07/poopy-projectiles-penguins-can-fling-their-feces-over-four-feet-study-finds/,The explosive physics of pooping penguins: they can shoot poo over four feet,,20200707-0030
https://arstechnica.com/tech-policy/2020/07/5g-was-going-to-unite-the-world-instead-its-tearing-us-apart/,5G was going to unite the world—instead it’s tearing us apart,,20200707-0030
https://arstechnica.com/cars/2020/07/indycars-charlie-kimball-talks-to-ars-about-racing-with-diabetes/,How one IndyCar driver turned his type 1 diabetes into an advantage,,20200707-0030
https://arstechnica.com/staff/2020/07/a-few-good-tech-deals-happening-this-july-4th-weekend/,A few good tech deals happening this July 4th weekend,,20200707-0030
https://arstechnica.com/features/2020/06/human-interface-come-on-a-tour-of-an-f-15c-fighter-jet-cockpit/,Human Interface: What (almost) every button in an F-15C fighter’s cockpit does,,20200707-0030
https://arstechnica.com/information-technology/2020/07/the-remote-british-village-that-built-one-of-the-uks-fastest-internet-networks/,The remote British village that built one of the UK’s fastest Internet networks,,20200707-0030
https://arstechnica.com/gaming/2020/07/we-traced-namcos-new-pac-man-demake-to-its-source-a-2008-fan-romhack/,We traced Namco’s “new” Pac-Man demake to its source: A 2008 fan ROMhack,,20200707-0030
https://arstechnica.com/information-technology/2020/07/the-416-quadrillion-reasons-why-japans-supercomputer-is-number-1/,The 416 quadrillion reasons why Japan’s supercomputer is number 1,,20200707-0030
https://arstechnica.com/gaming/2020/07/review-fierce-and-fun-warrior-nun-is-a-perfect-fourth-of-july-binge-watch/,Review: Fierce and fun Warrior Nun is a perfect Fourth of July binge-watch,,20200707-0030
https://arstechnica.com/tech-policy/2020/07/schools-already-struggled-with-cybersecurity-then-came-covid-19/,Schools already struggled with cybersecurity. Then came COVID-19,,20200707-0030
https://arstechnica.com/gaming/2020/07/how-mobile-games-crushed-consoles/,How mobile games crushed consoles,,20200707-0030
https://arstechnica.com/gaming/2020/07/the-capture-brings-compelling-deepfake-thrills-to-peacocks-launch-lineup/,Stellar deepfake thriller The Capture lands in USA thanks to NBC Peacock,,20200707-0030
https://arstechnica.com/science/2020/07/the-bat-virus-detente/,The bat-virus détente,,20200707-0030
https://arstechnica.com/science/2020/07/rocket-report-dod-rescinds-rocket-awards-europeans-talk-up-ariane-7/,"Rocket Report: SpaceX faces South Texas review, the Angara A5 costs too much",,20200707-0030
https://arstechnica.com/gaming/2020/07/major-games-players-depart-evo-tourney-citing-allegations-against-founder/,"EVO 2020 game tourney canceled, co-founder fired [Updated]",,20200707-0030
https://arstechnica.com/science/2020/07/ny-partygoers-get-subpoenas-after-stonewalling-covid-19-contact-tracers/,NY partygoers get subpoenas after stonewalling COVID-19 contact tracers,,20200707-0030
https://arstechnica.com/science/2020/07/commerce-department-sharpiegate-report-blocked-by-leadership/,Commerce Inspector General says “Sharpiegate” report being blocked,,20200707-0030
https://arstechnica.com/gadgets/2020/07/cant-afford-to-fly-to-space-settle-for-smelling-like-it/,Can’t afford to fly to space? Settle for smelling like it,,20200707-0030
https://arstechnica.com/cars/2020/07/heated-seats-as-a-service-bmw-wants-to-sell-car-features-on-demand/,Heated seats as a service? BMW wants to sell car features on demand,,20200707-0030
https://arstechnica.com/tech-policy/2020/07/police-infiltrate-encrypted-phones-arrest-hundreds-in-organized-crime-bust/,"Police infiltrate encrypted phones, arrest hundreds in organized crime bust",,20200707-0030
https://arstechnica.com/staff/2020/07/grab-an-excellent-razer-viper-gaming-mouse-for-a-new-low-of-50/,Grab an excellent Razer Viper gaming mouse for a new low of $50,,20200707-0030
https://arstechnica.com/gaming/2020/07/homebound-with-earthbound/,Homebound with EarthBound,,20200707-0100
https://arstechnica.com/science/2020/07/global-survey-shows-the-elderly-arent-protecting-themselves-from-covid-19/,"COVID-19 safety: Around the world, many of the elderly can’t be bothered",,20200707-0100
https://arstechnica.com/science/2020/07/toxic-hand-sanitizers-have-blinded-and-killed-adults-and-children-fda-warns/,"Toxic hand sanitizers have blinded and killed adults and children, FDA warns",,20200707-0100
https://arstechnica.com/tech-policy/2020/07/fbi-nabs-nigerian-business-scammer-who-allegedly-cost-victims-millions/,FBI nabs Nigerian business scammer who allegedly cost victims millions,,20200707-0100
https://arstechnica.com/gadgets/2020/07/oneplus-sub-500-smartphone-launches-july-21/,OnePlus’ sub-$500 smartphone launches July 21,,20200707-0100
https://arstechnica.com/gaming/2020/07/microsofts-next-xbox-series-x-game-showcase-coming-july-23/,Microsoft’s next Xbox Series X game showcase coming July 23,,20200707-0100
https://arstechnica.com/science/2020/07/recently-discovered-exoplanet-may-be-a-heated-up-gas-giant-core/,Exoplanet in the hot-Neptune desert is the first of its kind,,20200707-0100
https://arstechnica.com/gaming/2020/07/f1-2020-race-in-an-alternate-universe-where-there-is-no-covid-19/,F1 2020 reviewed—Codemasters takes another racing game win,,20200707-0100
https://arstechnica.com/tech-policy/2020/07/robocalls-by-debt-collectors-are-illegal-again-thanks-to-supreme-court/,Supreme Court strikes down 2015 law allowing robocalls by debt collectors,,20200707-0100
https://arstechnica.com/gaming/2020/07/james-mcavoy-voices-morpheus-in-final-teaser-for-the-sandman-audio-drama/,Morpheus speaks with the voice of James McAvoy in The Sandman audio drama,,20200707-0100
https://arstechnica.com/science/2020/07/archaeologists-study-life-in-oxford-before-and-after-william-the-conqueror/,The Norman Conquest didn’t change ordinary people’s lives very much,,20200707-0100
https://arstechnica.com/information-technology/2020/07/uber-plans-to-gobble-up-delivery-rival-postmates-in-2-6-billion-deal/,Uber plans to gobble up delivery rival Postmates in $2.6 billion deal,,20200707-0100
https://arstechnica.com/information-technology/2020/07/new-mac-ransomware-is-even-more-sinister-than-it-appears/,New Mac ransomware is even more sinister than it appears,,20200707-0100
https://arstechnica.com/science/2020/07/as-covid-19-spreads-researchers-tracking-an-influenza-virus-nervously/,"As COVID-19 spreads, researchers track an influenza virus nervously",,20200707-0100
https://arstechnica.com/science/2020/07/rockets-come-and-go-but-nasas-vehicle-assembly-building-remains/,NASA’s most iconic building is 55 years old and just getting started,,20200707-0100
https://arstechnica.com/science/2020/07/on-its-13th-launch-rocket-lab-loses-a-mission/,"After a second-stage failure, Rocket Lab loses seven satellites",,20200707-0100
https://arstechnica.com/science/2020/07/poopy-projectiles-penguins-can-fling-their-feces-over-four-feet-study-finds/,The explosive physics of pooping penguins: they can shoot poo over four feet,,20200707-0100
https://arstechnica.com/tech-policy/2020/07/5g-was-going-to-unite-the-world-instead-its-tearing-us-apart/,5G was going to unite the world—instead it’s tearing us apart,,20200707-0100
https://arstechnica.com/cars/2020/07/indycars-charlie-kimball-talks-to-ars-about-racing-with-diabetes/,How one IndyCar driver turned his type 1 diabetes into an advantage,,20200707-0100
https://arstechnica.com/staff/2020/07/a-few-good-tech-deals-happening-this-july-4th-weekend/,A few good tech deals happening this July 4th weekend,,20200707-0100
https://arstechnica.com/features/2020/06/human-interface-come-on-a-tour-of-an-f-15c-fighter-jet-cockpit/,Human Interface: What (almost) every button in an F-15C fighter’s cockpit does,,20200707-0100
https://arstechnica.com/information-technology/2020/07/the-remote-british-village-that-built-one-of-the-uks-fastest-internet-networks/,The remote British village that built one of the UK’s fastest Internet networks,,20200707-0100
https://arstechnica.com/gaming/2020/07/we-traced-namcos-new-pac-man-demake-to-its-source-a-2008-fan-romhack/,We traced Namco’s “new” Pac-Man demake to its source: A 2008 fan ROMhack,,20200707-0100
https://arstechnica.com/information-technology/2020/07/the-416-quadrillion-reasons-why-japans-supercomputer-is-number-1/,The 416 quadrillion reasons why Japan’s supercomputer is number 1,,20200707-0100
https://arstechnica.com/gaming/2020/07/review-fierce-and-fun-warrior-nun-is-a-perfect-fourth-of-july-binge-watch/,Review: Fierce and fun Warrior Nun is a perfect Fourth of July binge-watch,,20200707-0100
https://arstechnica.com/tech-policy/2020/07/schools-already-struggled-with-cybersecurity-then-came-covid-19/,Schools already struggled with cybersecurity. Then came COVID-19,,20200707-0100
https://arstechnica.com/gaming/2020/07/how-mobile-games-crushed-consoles/,How mobile games crushed consoles,,20200707-0100
https://arstechnica.com/gaming/2020/07/the-capture-brings-compelling-deepfake-thrills-to-peacocks-launch-lineup/,Stellar deepfake thriller The Capture lands in USA thanks to NBC Peacock,,20200707-0100
https://arstechnica.com/science/2020/07/the-bat-virus-detente/,The bat-virus détente,,20200707-0100
https://arstechnica.com/science/2020/07/rocket-report-dod-rescinds-rocket-awards-europeans-talk-up-ariane-7/,"Rocket Report: SpaceX faces South Texas review, the Angara A5 costs too much",,20200707-0100
https://arstechnica.com/gaming/2020/07/major-games-players-depart-evo-tourney-citing-allegations-against-founder/,"EVO 2020 game tourney canceled, co-founder fired [Updated]",,20200707-0100
https://arstechnica.com/science/2020/07/ny-partygoers-get-subpoenas-after-stonewalling-covid-19-contact-tracers/,NY partygoers get subpoenas after stonewalling COVID-19 contact tracers,,20200707-0100
https://arstechnica.com/science/2020/07/commerce-department-sharpiegate-report-blocked-by-leadership/,Commerce Inspector General says “Sharpiegate” report being blocked,,20200707-0100
https://arstechnica.com/gadgets/2020/07/cant-afford-to-fly-to-space-settle-for-smelling-like-it/,Can’t afford to fly to space? Settle for smelling like it,,20200707-0100
https://arstechnica.com/cars/2020/07/heated-seats-as-a-service-bmw-wants-to-sell-car-features-on-demand/,Heated seats as a service? BMW wants to sell car features on demand,,20200707-0100
https://arstechnica.com/tech-policy/2020/07/police-infiltrate-encrypted-phones-arrest-hundreds-in-organized-crime-bust/,"Police infiltrate encrypted phones, arrest hundreds in organized crime bust",,20200707-0100
https://arstechnica.com/staff/2020/07/grab-an-excellent-razer-viper-gaming-mouse-for-a-new-low-of-50/,Grab an excellent Razer Viper gaming mouse for a new low of $50,,20200707-0100
